Student_ID,Country,Age,Gender,Education_Level,Field_of_Study,Platform_Used,Device_Used,Learning_Mode,Enrollment_Date,Daily_Learning_Hours,Quizzes_Attempted,Assignments_Submitted,Course_Completion_Rate(%),Satisfaction_Score(1-5)
933,UK,22,Female,Professional,Arts,edX,Mobile,Self-Paced,2023-10-20,2.95,4,7,54.12,3
934,South Africa,19,Female,Undergraduate,Medicine,edX,Tablet,Instructor-Led,2023-05-23,1.14,11,1,78.53,2
935,Pakistan,21,Other,Postgraduate,Business,Udacity,Mobile,Hybrid,2023-11-19,4.2,2,5,78.84,1
936,France,45,Male,Professional,Business,YouTube Learning,Desktop,Instructor-Led,2023-11-18,1.25,12,3,20.64,2
937,Pakistan,19,Female,Undergraduate,Data Science,Udemy,Mobile,Instructor-Led,2023-03-09,5.32,16,3,35.89,1
938,China,48,Other,Undergraduate,Engineering,Udemy,Tablet,Hybrid,2023-12-19,2.59,18,3,41.05,3
939,China,33,Male,Undergraduate,Computer Science,edX,Desktop,Instructor-Led,2023-09-06,3.97,19,5,59.22,5
940,Brazil,22,Female,Professional,Data Science,Udemy,Desktop,Instructor-Led,2023-06-16,2.84,5,7,39.79,3
941,Germany,41,Male,Postgraduate,Engineering,YouTube Learning,Tablet,Instructor-Led,2023-11-04,1.79,9,4,52.96,5
942,China,29,Female,High School,Engineering,Khan Academy,Desktop,Self-Paced,2023-07-20,2.84,8,0,84.72,3
943,Australia,36,Male,High School,Data Science,Coursera,Desktop,Self-Paced,2023-10-21,3.45,20,1,90.05,5
944,Japan,28,Female,Undergraduate,Business,Udacity,Desktop,Hybrid,2023-12-27,2.44,17,1,46.66,1
945,Germany,50,Other,Undergraduate,Computer Science,Coursera,Mobile,Hybrid,2023-04-28,1.39,11,5,43.21,4
946,France,16,Male,Undergraduate,Computer Science,edX,Mobile,Instructor-Led,2023-02-22,4.85,1,2,60.12,3
947,UK,47,Other,Professional,Computer Science,Coursera,Laptop,Self-Paced,2023-12-02,5.0,8,1,52.06,1
948,Pakistan,47,Other,High School,Engineering,edX,Desktop,Self-Paced,2023-10-29,1.57,19,4,83.41,3
949,Pakistan,20,Male,Professional,Medicine,edX,Desktop,Instructor-Led,2023-02-21,4.11,15,6,41.14,3
950,India,49,Other,High School,Arts,Udemy,Mobile,Instructor-Led,2023-12-26,1.85,0,7,62.66,4
951,India,24,Other,High School,Computer Science,Udacity,Laptop,Self-Paced,2023-04-29,3.12,3,10,55.77,3
952,Japan,29,Male,Professional,Engineering,Khan Academy,Tablet,Hybrid,2023-09-08,0.96,12,9,67.47,4
953,USA,32,Other,Undergraduate,Medicine,Khan Academy,Desktop,Instructor-Led,2023-06-22,0.7,18,9,86.75,4
954,South Africa,20,Male,Professional,Data Science,Coursera,Desktop,Self-Paced,2023-11-30,3.04,15,8,38.86,5
955,UK,17,Female,Professional,Business,YouTube Learning,Desktop,Self-Paced,2023-01-07,4.61,5,3,32.97,4
956,South Africa,32,Other,Postgraduate,Medicine,edX,Laptop,Self-Paced,2023-10-08,0.55,3,6,53.45,3
957,Australia,31,Female,Professional,Business,edX,Laptop,Self-Paced,2023-05-29,1.62,19,5,61.86,5
958,Canada,45,Male,High School,Engineering,YouTube Learning,Laptop,Self-Paced,2023-09-26,3.11,10,6,77.21,2
959,China,25,Male,Postgraduate,Data Science,Udacity,Laptop,Instructor-Led,2023-12-22,3.02,3,0,27.51,5
960,South Africa,34,Female,Professional,Engineering,Udacity,Laptop,Self-Paced,2023-11-18,1.56,9,6,21.13,5
961,Australia,21,Male,Professional,Engineering,Udacity,Tablet,Hybrid,2023-10-31,4.52,8,2,32.19,3
962,Germany,20,Other,Undergraduate,Business,Udemy,Desktop,Self-Paced,2023-11-12,3.1,5,0,73.48,2
963,Pakistan,45,Female,Postgraduate,Medicine,Coursera,Laptop,Hybrid,2023-06-15,5.83,4,8,26.22,4
964,Japan,35,Other,High School,Medicine,Udemy,Laptop,Hybrid,2023-07-21,2.62,15,5,50.18,3
965,South Africa,31,Other,High School,Medicine,Khan Academy,Tablet,Self-Paced,2023-05-23,5.12,17,7,76.91,4
966,Australia,50,Male,Professional,Engineering,Udemy,Mobile,Self-Paced,2023-01-13,5.2,11,6,89.29,2
967,UK,38,Female,High School,Medicine,edX,Mobile,Hybrid,2023-08-15,1.57,18,4,48.88,3
968,Australia,16,Other,Professional,Medicine,YouTube Learning,Desktop,Instructor-Led,2023-05-21,2.69,8,4,71.33,1
969,India,16,Other,Undergraduate,Data Science,YouTube Learning,Laptop,Self-Paced,2023-03-30,5.31,17,1,57.88,1
970,India,21,Other,Postgraduate,Business,YouTube Learning,Mobile,Instructor-Led,2023-02-12,5.15,1,7,53.57,1
971,Japan,15,Other,Professional,Arts,YouTube Learning,Mobile,Self-Paced,2023-12-11,2.24,5,9,87.86,3
972,China,17,Female,Undergraduate,Data Science,Udacity,Desktop,Self-Paced,2023-04-09,3.26,8,1,86.0,2
973,Japan,37,Male,Postgraduate,Arts,Udacity,Mobile,Hybrid,2023-11-22,5.11,0,4,79.75,3
974,India,16,Male,High School,Business,YouTube Learning,Tablet,Instructor-Led,2023-08-26,5.55,5,1,27.05,2
975,South Africa,23,Female,High School,Arts,YouTube Learning,Tablet,Self-Paced,2023-02-11,5.69,9,10,90.18,2
976,Germany,26,Female,Postgraduate,Data Science,Khan Academy,Tablet,Self-Paced,2023-05-23,2.24,7,3,31.23,3
977,Brazil,25,Male,Professional,Business,Udacity,Laptop,Hybrid,2023-09-08,2.5,20,8,48.41,4
978,South Africa,47,Other,Postgraduate,Computer Science,Udacity,Laptop,Instructor-Led,2023-08-11,4.96,9,3,47.75,3
979,China,23,Female,Postgraduate,Engineering,Udacity,Desktop,Hybrid,2023-04-22,0.67,3,8,57.42,2
980,USA,25,Female,Professional,Engineering,edX,Mobile,Self-Paced,2023-10-29,2.27,3,10,92.1,3
981,UAE,44,Other,Professional,Data Science,Khan Academy,Desktop,Self-Paced,2023-07-03,3.07,5,0,44.5,4
982,France,17,Male,High School,Arts,Khan Academy,Tablet,Hybrid,2023-05-10,3.81,15,10,77.87,4
983,South Africa,48,Male,Undergraduate,Business,YouTube Learning,Tablet,Self-Paced,2023-07-25,1.4,5,4,67.45,5
984,Canada,44,Male,Undergraduate,Business,Udemy,Tablet,Instructor-Led,2023-02-16,4.71,11,7,44.74,4
985,Canada,50,Female,High School,Arts,Udemy,Tablet,Self-Paced,2023-02-11,5.22,13,1,34.77,2
986,China,30,Male,Professional,Business,edX,Laptop,Instructor-Led,2023-08-30,2.67,6,7,63.99,4
987,Japan,19,Female,Professional,Data Science,YouTube Learning,Mobile,Self-Paced,2023-06-17,5.01,13,9,91.84,4
988,USA,40,Male,Undergraduate,Business,Khan Academy,Laptop,Self-Paced,2023-11-08,1.79,11,5,34.25,5
989,Pakistan,24,Female,Postgraduate,Arts,YouTube Learning,Desktop,Self-Paced,2023-04-19,1.01,12,10,44.16,2
990,UK,44,Male,Postgraduate,Data Science,YouTube Learning,Mobile,Hybrid,2023-05-14,2.82,5,6,96.68,5
991,Japan,39,Other,Professional,Computer Science,Khan Academy,Desktop,Instructor-Led,2023-07-27,0.57,10,2,84.28,5
992,UAE,43,Other,Postgraduate,Arts,YouTube Learning,Tablet,Hybrid,2023-01-28,1.92,20,1,44.24,5
993,Brazil,20,Male,High School,Engineering,YouTube Learning,Tablet,Self-Paced,2023-07-06,1.48,13,8,28.93,4
994,China,33,Male,High School,Arts,Khan Academy,Tablet,Self-Paced,2023-09-21,4.5,14,6,85.03,1
995,UAE,16,Other,Postgraduate,Business,edX,Tablet,Instructor-Led,2023-11-03,1.89,10,10,74.91,3
996,India,17,Other,Professional,Business,Udemy,Mobile,Hybrid,2023-01-09,2.14,1,9,55.74,1
997,India,44,Other,Undergraduate,Data Science,Udacity,Desktop,Self-Paced,2023-02-18,1.3,15,6,30.08,3
998,Pakistan,47,Other,High School,Engineering,YouTube Learning,Tablet,Instructor-Led,2023-02-09,0.71,19,10,46.13,1
999,Pakistan,22,Male,Postgraduate,Engineering,Udacity,Laptop,Hybrid,2023-07-25,5.73,8,10,21.79,1
1000,France,47,Other,High School,Medicine,Khan Academy,Laptop,Hybrid,2023-01-26,3.1,13,4,49.94,2
